pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_radj,pl_bmassj,st_mass,st_teff
TOI-2202 b,TOI-2202,2021,Transit,11.9126075,0.022,0.022,-0.015,0.977,0.904,0.841,5169.0
OGLE-2018-BLG-0740L b,OGLE-2018-BLG-0740L,2019,Microlensing,5480.0,0.0,,,1.15,4.8,1.0,5912.0
Wendelstein-2 b,Wendelstein-2,2020,Transit,1.7522239,0.057,,,1.1592,0.731,0.73,4591.0
HD 112300 b,HD 112300,2023,Radial Velocity,466.63,0.36,0.06,-0.11,1.09,15.83,1.4,3657.0
Kepler-753 b,Kepler-753,2016,Transit,5.747725012,0.0,,,0.17039879,0.0136,0.68,4346.0
Kepler-399 b,Kepler-399,2014,Transit,14.425281,0.0,,,0.086,0.00264,0.902,5502.0
Kepler-466 b,Kepler-466,2016,Transit,51.07926307,0.0,,,0.25425997,0.0267,1.04,5927.0
Kepler-593 b,Kepler-593,2016,Transit,21.21708973,0.0,,,0.25604425,0.0271,1.08,5967.0
Kepler-793 b,Kepler-793,2016,Transit,4.24153639,0.0,,,0.12222321,0.00771,0.98,5745.0
DMPP-7 b,DMPP-7,2026,Radial Velocity,4.984,0.1,,,0.815,0.19315454,1.09,5996.82
Kepler-1967 b,Kepler-1967,2021,Transit,7.281690121,0.0,,,0.06514649,0.000991,0.996,4970.0
Kepler-1006 b,Kepler-1006,2016,Transit,19.76172042,0.0,,,0.1373896,0.0094,0.78,5328.0
Kepler-90 i,KOI-351,2017,Transit,14.44912,0.0,,,0.11776251,0.00724,1.12,6015.0
HD 194490 b,HD 194490,2022,Radial Velocity,13092.18348,0.251,0.105,-0.094,1.11,11.207,1.06,5861.32
Kepler-625 c,Kepler-625,2016,Transit,4.1653651,0.0,,,0.09367473,0.00364,1.04,5789.0
LTT 1445 A b,LTT 1445 A,2019,Transit,5.3587635,0.18,0.07,-0.06,0.119547,0.00858954,0.257,3562.0
Kepler-130 c,Kepler-130,2014,Transit,27.50868,0.0,0.07,0.0,0.259,0.0275,1.0,5879.0
Kepler-307 c,Kepler-307,2013,Transit,13.0729,0.0,,,0.19627085,0.01145266,0.907,5367.0
Kepler-393 b,Kepler-393,2014,Transit,9.182417,0.0,,,0.115,0.00696,1.256,6189.0
Kepler-613 b,Kepler-613,2016,Transit,15.77979614,0.0,,,0.20430012,0.0184,0.98,5723.0
HD 23472 f,HD 23472,2022,Transit,12.1621839,0.07,0.048,-0.051,0.10143652,0.00242269,0.67,4684.0
Kepler-1903 b,Kepler-1903,2021,Transit,17.0678997,0.0,,,0.20398143,0.0184,1.053,6347.0
HR 810 b,HR 810,1999,Radial Velocity,302.79999,0.14,0.13,-0.13,1.14,6.2,1.34,6167.0
HIP 41378 d,HIP 41378,2016,Transit,278.3618,0.063,0.027,-0.063,0.32563175,0.02054568,1.22,6290.0
Kepler-250 b,Kepler-250,2014,Transit,4.148141,0.0,,,0.101,0.00474,0.806,5160.0
Kepler-695 b,Kepler-695,2016,Transit,3.040330424,0.0,,,0.82166117,0.196,0.84,5181.0
Kepler-1052 c,Kepler-1052,2023,Transit,180.921729,0.0,,,0.20519261,0.0186,0.937,5818.0
K2-138 g,K2-138,2021,Transit,41.96797,0.059,0.063,-0.04,0.26880186,0.01359217,0.935,5356.3
HD 62364 b,HD 62364,2022,Radial Velocity,5138.0,0.607,0.005,-0.005,1.08,18.77,1.157,6255.0
HD 128311 b,HD 128311,2002,Radial Velocity,453.019,0.303,0.011,-0.011,1.2,1.769,0.828,4965.0
TOI-1749 b,TOI-1749,2021,Transit,2.38839,0.14,,,0.12400771,0.17934206,0.58,3985.0
Kepler-20 b,Kepler-20,2011,Transit,3.6961049,0.083,,,0.15817674,0.03051961,0.929,5495.0
CoRoT-4 b,CoRoT-4,2008,Transit,9.20205,0.0,0.1,-0.1,1.19,0.72,1.16,6190.0
Kepler-53 d,Kepler-53,2014,Transit,9.751962,0.0,,,0.189,0.52387702,0.966,6085.0
NGTS-20 b,NGTS-20,2022,Transit,54.18915,0.432,0.023,-0.023,1.07,2.98,1.47,5980.0
HD 63935 c,HD 63935,2021,Radial Velocity,21.4027,0.0,,,0.273398,0.03492451,0.9406,5513.0
Kepler-58 e,Kepler-58,2023,Transit,4.45814897,0.0,,,0.14363483,1.88087656,1.017,6100.0
Kepler-1622 b,Kepler-1622,2016,Transit,10.8118737,0.0,,,0.13114462,0.00869,1.31,6436.0
Kepler-1634 b,Kepler-1634,2016,Transit,374.876239,0.0,,,0.28459274,0.0324,0.92,5474.0
Kepler-294 b,Kepler-294,2014,Transit,3.701212,0.0,,,0.158,0.0119,0.947,5913.0
GJ 581 e,GJ 581,2009,Radial Velocity,3.1481,0.012,0.015,-0.008,0.123,0.00780295,0.295,3500.0
Kepler-1853 b,Kepler-1853,2021,Transit,48.88819885,0.0,,,0.13548268,0.00918,0.765,4821.0
Kepler-445 d,Kepler-445,2015,Transit,8.15275,0.0,,,0.11,0.0066,0.18,3157.0
Kepler-937 b,Kepler-937,2016,Transit,67.668827,0.0,,,0.33187617,0.042,1.15,6095.0
Kepler-1701 b,Kepler-1701,2020,Transit,169.134,0.0,,,0.19822126,0.0175,0.87,5146.0
Kepler-312 b,Kepler-312,2014,Transit,1.772419,0.0,,,0.115,0.00696,1.314,6115.0
Kepler-200 b,Kepler-200,2014,Transit,8.594805,0.0,,,0.19,0.0163,0.972,5678.0
HD 47186 b,HD 47186,2008,Radial Velocity,4.0845,0.04,0.02,-0.02,0.448,0.07,0.96,5657.0
Kepler-1024 b,Kepler-1024,2016,Transit,66.4162133,0.0,,,0.34882684,0.0457,0.81,5143.0
HD 285968 b,HD 285968,2008,Radial Velocity,8.7836,0.0,,,0.253,0.026,0.5,3703.49
HD 134606 e,HD 134606,2024,Radial Velocity,4.3203,0.2,0.14,-0.13,0.119,0.00736246,1.046,5576.0
Kepler-1835 b,Kepler-1835,2021,Transit,11.96409988,0.0,,,0.315272,0.0385,0.922,5903.0
WASP-162 b,WASP-162,2018,Transit,9.62468,0.434,0.005,-0.005,1.0,5.2,0.95,5300.0
HD 108874 c,HD 108874,2005,Radial Velocity,1624.0,0.239,0.031,-0.031,1.23,0.99,0.95,5551.0
TIC 172900988 b,TIC 172900988 Aa,2021,Transit,200.452,0.0271,0.0011,-0.0011,1.0036595,2.96386345,1.2384,6050.0
Kepler-1050 b,Kepler-1050,2016,Transit,15.3787546,0.0,,,0.14274244,0.01,1.09,6010.0
HD 93351 b,HD 93351,2022,Radial Velocity,2.45946,0.549,0.141,-0.286,0.151,0.011,0.94,5408.0
HD 28471 d,HD 28471,2025,Radial Velocity,11.681,0.093,0.064,-0.058,0.184,0.01544859,0.98,5766.0
Kepler-1545 b,Kepler-1545,2016,Transit,163.692349,0.0,,,0.24087787,0.0244,0.84,5201.0
Kepler-1811 b,Kepler-1811,2021,Transit,76.42230225,0.0,,,0.34332281,0.0445,0.946,5561.0
Kepler-1774 b,Kepler-1774,2021,Transit,59.77080154,0.0,,,0.28386127,0.0322,1.101,6214.0
Kepler-771 b,Kepler-771,2016,Transit,8.73485836,0.0,,,0.16236952,0.0125,1.03,5906.0
KOBE-1 b,KOBE-1,2025,Radial Velocity,8.5399,0.0,,,0.26,0.0276879,0.629,4135.0
Kepler-1196 b,Kepler-1196,2016,Transit,66.1849031,0.0,,,0.19894727,0.0176,0.98,5756.0
Kepler-1277 b,Kepler-1277,2016,Transit,40.8365012,0.0,,,0.14274244,0.01,0.94,5578.0
CoRoT-3 b,CoRoT-3,2008,Transit,4.2568,0.0,,,1.01,21.66,1.37,6740.0
Kepler-333 b,Kepler-333,2014,Transit,12.551158,0.0,,,0.118,0.089,0.601,4259.0
Kepler-562 b,Kepler-562,2016,Transit,18.009314436,0.0,,,0.46480507,0.0745,0.93,5575.0
Kepler-1671 b,Kepler-1671,2020,Transit,4.16787,0.0,,,0.11825977,0.00729,0.866,5135.55
HIP 34222 b,HIP 34222,2021,Radial Velocity,159.986,0.305,,,1.24,0.83,0.62,4050.0
TOI-1221 b,TOI-1221,2023,Transit,91.68278,0.21,,,0.25961326,3.5,0.93,5592.0
Kepler-206 b,Kepler-206,2014,Transit,7.781987,0.0,,,0.107,0.00588,0.957,5764.0
Kepler-1852 b,Kepler-1852,2021,Transit,7.970940113,0.0,,,0.16826739,0.0133,0.927,5237.0
BD+37 3172 b,BD+37 3172,2023,Radial Velocity,1887.76,0.59,0.01,-0.01,1.11,10.6,3.75,4500.0
Kepler-881 b,Kepler-881,2016,Transit,4.44448017,0.0,,,0.15880096,0.012,1.06,5961.0
Kepler-185 b,Kepler-185,2014,Transit,1.6329,0.0,,,0.104,0.00537,0.763,5208.0
Kepler-422 b,Kepler-422,2014,Transit,7.8914483,0.0,,,1.15,0.43,1.15,5972.0
Kepler-1294 b,Kepler-1294,2016,Transit,115.6862258,0.0,,,0.28459274,0.0324,0.99,5776.0
HD 153557 c,HD 153557,2022,Radial Velocity,15.27018,0.511,0.037,-0.029,0.389,0.055,0.79,4837.0
Kepler-324 c,Kepler-324,2014,Transit,51.805612,0.0,,,0.281,0.01950738,0.901,5194.0
Kepler-490 b,Kepler-490,2016,Transit,3.268695154,0.0,,,1.03934338,,1.08,6045.0
Gl 725 A b,Gl 725 A,2025,Radial Velocity,11.2201,0.0,,,0.132,0.00874686,0.33,3433.0
Kepler-1379 b,Kepler-1379,2016,Transit,0.881841146,0.0,,,0.11597823,0.00705,0.83,5188.0
Kepler-1122 b,Kepler-1122,2016,Transit,42.1917357,0.0,,,0.18199661,0.0152,0.92,5544.0
Kepler-1826 b,Kepler-1826,2021,Transit,1.615360022,0.0,,,0.13160797,0.00874,0.49,3821.0
Kepler-913 c,Kepler-913,2021,Transit,5.939119816,0.0,,,0.34419462,0.0447,1.294,6068.0
HD 134606 c,HD 134606,2024,Radial Velocity,58.883,0.055,0.062,-0.04,0.301,0.03558524,1.046,5576.0
Kepler-1847 b,Kepler-1847,2021,Transit,11.12969971,0.0,,,0.24490801,0.0251,1.041,6122.0
Kepler-770 d,Kepler-770,2016,Transit,4.15244722,0.0,,,0.12489963,0.008,0.94,5598.0
HATS-5 b,HATS-5,2014,Transit,4.763387,0.019,0.019,-0.019,0.912,0.237,0.936,5304.0
Kepler-46 c,Kepler-46,2012,Transit Timing Variations,57.011,0.0146,0.0034,-0.0036,1.21,0.376,0.902,5155.0
HD 10180 e,HD 10180,2010,Radial Velocity,49.748,0.051,0.033,-0.033,0.481,0.079,1.06,5911.0
Kepler-1027 b,Kepler-1027,2016,Transit,1.907805199,0.0,,,0.07940048,0.00201,0.91,5436.0
Kepler-276 c,Kepler-276,2013,Transit,31.884,0.0,,,0.259,0.052,1.1,5693.0
HIP 75092 b,HIP 75092,2021,Radial Velocity,926.4,0.42,0.1,-0.1,1.2,1.79,1.28,4891.0
Kepler-828 b,Kepler-828,2016,Transit,0.567857136,0.0,,,0.13471318,0.00909,0.81,5039.0
Kepler-1145 b,Kepler-1145,2016,Transit,3.97076766,0.0,,,0.12489963,0.008,0.79,5064.0
HIP 107773 b,HIP 107773,2015,Radial Velocity,144.3,0.09,0.06,-0.06,1.19,1.98,2.42,4945.0
WASP-50 b,WASP-50,2011,Transit,1.9551,0.009,0.011,-0.006,1.166,1.4688,0.892,5400.0
HD 145457 b,HD 145457,2010,Radial Velocity,176.13,0.111,0.039,-0.04,1.18,2.794,1.9,4757.0
Kepler-1925 b,Kepler-1925,2021,Transit,46.71640015,0.0,,,0.26780127,0.0292,1.057,5856.0
XO-7 b,XO-7,2019,Transit,2.8641424,0.038,0.033,-0.033,1.373,0.709,1.405,6250.0
K2-101 b,K2-101,2016,Transit,14.6762429,0.1,0.18,-0.08,0.17842836,0.0147,0.82,4927.0
WASP-47 b,WASP-47,2012,Transit,4.159151,0.0006,0.0005,-0.0002,1.14729433,1.1767356,1.058,5565.0
HN Lib b,HN Lib,2023,Radial Velocity,36.116,0.079,0.09,-0.055,0.196,0.01717908,0.291,3347.0
ups And d,ups And,1999,Radial Velocity,1276.46,0.2987,0.0072,-0.0072,1.11,10.25,1.3,6156.77
Kepler-1620 b,Kepler-1620,2016,Transit,101.951829,0.0,,,0.14363458,0.0101,1.15,6157.0
Kepler-1157 b,Kepler-1157,2016,Transit,4.45743164,0.0,,,0.09724329,0.00416,0.76,4679.0
Kepler-249 c,Kepler-249,2014,Transit,7.113702,0.0,,,0.135,0.00909,0.510238,3568.0
Kepler-1610 b,Kepler-1610,2016,Transit,8.70181574,0.0,,,0.14363458,0.0101,0.91,5383.0
Kepler-1245 c,Kepler-1245,2016,Transit,2.936584681,0.0,,,0.1284682,0.00839,0.86,5306.0
Kepler-1746 b,Kepler-1746,2021,Transit,321.2120056,0.0,,,0.79713267,0.186,1.09,6018.0
Kepler-297 d,Kepler-297,2023,Transit,150.0189511,0.0,,,2.9083822,,0.846,5618.0
HD 2638 b,HD 2638,2005,Radial Velocity,3.4442,0.0,,,1.28,0.42,0.77,5186.0
BD-13 2130 b,BD-13 2130,2007,Radial Velocity,714.29999,0.21,0.07,-0.07,1.11,9.78,2.12,4545.0
HD 19615 b,HD 19615,2022,Radial Velocity,402.0,0.2,0.1,-0.1,1.12,8.5,1.1,4263.0
Kepler-305 c,Kepler-305,2013,Transit,8.291,0.0,,,0.294,0.019,0.76,5080.0
HD 77338 b,HD 77338,2012,Radial Velocity,5.7361,0.09,0.22,-0.22,0.368,0.05,1.37,5341.0
TOI-4603 b,TOI-4603,2023,Transit,7.24599,0.325,0.02,-0.02,1.042,12.89,1.765,6264.0
Kepler-209 c,Kepler-209,2014,Transit,41.749882,0.0,,,0.277,0.0308,0.971,5513.0
Kepler-826 b,Kepler-826,2016,Transit,4.48758907,0.0,,,0.11151753,0.0066,1.05,6079.0
HD 66428 c,HD 66428,2021,Radial Velocity,10478.84437,0.207,0.097,-0.098,1.2,1.764,1.01,5716.0
TOI-1670 c,TOI-1670,2022,Transit,40.74976,0.09,0.05,-0.04,0.987,0.63,1.21,6170.0
Kepler-17 b,Kepler-17,2011,Transit,1.4857108,0.011,,,1.31,2.45,1.04,5781.0
HD 163607 c,HD 163607,2012,Radial Velocity,1272.0,0.08,0.014,-0.014,1.19,2.201,1.12,5522.0
TOI-132 b,TOI-132,2020,Transit,2.1097019,0.059,0.05,-0.037,0.30511196,0.07047793,0.97,5397.0
TOI-4633 c,TOI-4633,2024,Transit,271.9445,0.117,0.186,-0.085,0.28548537,0.38700128,1.1,5800.0
NGTS-10 b,NGTS-10,2020,Transit,0.7668944,0.0,,,1.205,2.162,0.696,4600.0
Kepler-1696 b,Kepler-1696,2020,Transit,65.9409,0.0,,,0.25067537,0.0261,1.02,5712.0
Kepler-1401 b,Kepler-1401,2016,Transit,11.20066445,0.0,,,0.14987956,0.0109,1.07,5964.0
Kepler-1996 b,Kepler-1996,2023,Transit,32.376183,0.0,,,0.20162404,0.018,0.748,4580.0
Kepler-928 b,Kepler-928,2016,Transit,3.932461302,0.0,,,0.1418503,0.00993,0.73,4700.0
HIP 107772 b,HIP 107772,2020,Radial Velocity,55.199,0.18,0.11,-0.11,0.325,0.04058774,0.63,4006.0
Kepler-153 c,Kepler-153,2014,Transit,46.90232,0.0,,,0.226,0.0218,0.756,5404.0
HD 73256 c,HD 73256,2023,Radial Velocity,2690.0,0.16,0.07,-0.07,1.09,16.0,1.0,5570.0
HD 149143 b,HD 149143,2005,Radial Velocity,4.07182,0.0167,0.004,-0.004,1.22,1.33,1.2,5856.0
Kepler-48 d,Kepler-48,2014,Transit,42.8961,0.0,,,0.182,0.025,0.88,5194.0
WASP-48 b,WASP-48,2011,Transit,2.14363,0.0,,,1.5,0.8,0.88,5920.0
Kepler-18 d,Kepler-18,2011,Transit,14.85888,0.0,,,0.623,0.052,0.972,5345.0
TOI-3856 b,TOI-3856,2025,Transit,2.04360352,0.083,,,1.213,0.54,1.096,5622.0
Kepler-106 c,Kepler-106,2014,Transit,13.5708,0.0,,,0.223,0.033,1.0,5858.0
Kepler-957 b,Kepler-957,2016,Transit,5.907413537,0.0,,,0.49067713,0.0816,0.81,4963.0
Kepler-309 b,Kepler-309,2014,Transit,5.923653,0.0,,,0.139,0.00961,0.816,4713.0
Kepler-1740 b,Kepler-1740,2021,Transit,8.172400475,0.0,,,0.29647782,0.0347,0.943,5705.0
Kepler-176 d,Kepler-176,2014,Transit,25.751974,0.0,,,0.224,0.00541173,0.86,5232.0
TOI-1695 b,TOI-1695,2022,Transit,3.1342791,0.097,,,0.16950694,0.0200108,0.513,3690.0
HATS-24 b,HATS-24,2017,Transit,1.3484978,0.0,,,1.395,2.26,1.07,6125.0
HD 20868 b,HD 20868,2008,Radial Velocity,380.85001,0.75,0.0,0.0,1.22,1.25,0.39,4802.0
Kepler-1829 b,Kepler-1829,2021,Transit,5.186719894,0.0,,,0.22115035,0.0211,0.873,5230.0
HD 37124 c,HD 37124,2002,Radial Velocity,885.5,0.125,0.055,-0.055,1.25,0.652,0.85,5698.64
HD 67087 c,HD 67087,2015,Radial Velocity,2374.0,0.76,0.17,-0.24,1.15,4.85,1.36,6330.0
Kepler-277 c,Kepler-277,2013,Transit,33.006,0.0,,,0.3,0.202,1.12,5946.0
K2-116 b,K2-116,2017,Transit,4.655411,0.06,0.141966,-0.053272,0.06155768,0.000809,0.694512,4348.35
Kepler-1350 b,Kepler-1350,2016,Transit,4.4968604,0.0,,,0.22481934,0.0217,0.55,3827.0
Kepler-995 b,Kepler-995,2016,Transit,28.26731672,0.0,,,0.24087787,0.0244,0.83,5206.0
Kepler-1174 b,Kepler-1174,2016,Transit,6.89225223,0.0,,,0.1418503,0.00993,1.04,5936.0
KOI-3503 c,KOI-3503,2021,Transit,31.828,0.0,,,0.10794916,0.03259621,0.858,6001.0
Kepler-269 c,Kepler-269,2014,Transit,8.127899,0.0,,,0.151,0.011,0.92,5847.0
TOI-6054.02,TOI-6054,2024,Transit,12.563636,0.332,0.071,-0.082,0.25158398,0.02926107,1.107,6047.0
TOI-5788 c,TOI-5788,2026,Transit,16.213362,0.046,0.051,-0.032,0.20269461,0.02013665,0.87,5615.0
Kepler-1719 b,Kepler-1719,2021,Transit,6.149559975,0.0,,,0.35239656,0.0465,1.08,5687.0
Kepler-122 b,Kepler-122,2014,Transit,5.766193,0.0,,,0.209,0.0191,0.982,6050.0
Kepler-607 b,Kepler-607,2016,Transit,0.638163204,0.0,,,0.0776162,0.00186,0.84,5196.0
Kepler-1981 b,Kepler-1981,2023,Transit,453.54212,0.0,,,0.82344686,0.197,1.519,5874.0
Kepler-430 b,Kepler-430,2015,Transit,35.968,0.0,,,0.29,0.0334,1.166,5884.0
Kepler-1229 b,Kepler-1229,2016,Transit,86.828989,0.0,,,0.12489963,0.008,0.54,3784.0
HD 37605 c,HD 37605,2012,Radial Velocity,2720.0,0.03,0.012,-0.012,1.17,3.19,0.94,5329.0
TOI-1431 b,TOI-1431,2021,Transit,2.650237,0.0022,0.003,-0.0016,1.49,3.12,1.9,7690.0
NGTS-2 b,NGTS-2,2018,Transit,4.511164,0.0,,,1.595,0.74,1.64,6478.0
Kepler-1266 c,Kepler-1266,2021,Transit,4.86631012,0.0,,,0.1499012,0.0109,0.791,4996.0
TOI-421 c,TOI-421,2020,Transit,16.067541,0.19,0.04,-0.04,0.45410017,0.04436356,0.833,5291.0
Kepler-32 e,Kepler-32,2012,Transit,2.896,0.0,,,0.13382104,0.01284281,0.58,3900.0
Kepler-1555 b,Kepler-1555,2016,Transit,8.10501635,0.0,,,0.14363458,0.0101,1.04,5866.0
Kepler-1725 b,Kepler-1725,2021,Transit,16.71990013,0.0,,,0.25091645,0.0261,1.049,6020.0
Kepler-155 c,Kepler-155,2014,Transit,52.661793,0.0,,,0.2,0.0178,0.635,4508.0
HD 38529 c,HD 38529,2000,Radial Velocity,2127.60566,0.357,0.005,-0.005,1.11,10.38,0.98,5697.0
TOI-6716 b,TOI-6716,2026,Transit,4.7185898,0.88,,,0.0876,0.00287,0.223,3110.0
Kepler-163 c,Kepler-163,2014,Transit,21.347262,0.0,,,0.202,0.018,0.882,5776.0
Kepler-52 b,Kepler-52,2012,Transit,7.8773565,0.0,,,0.187,0.4247575,0.54,4075.0
Kepler-439 b,Kepler-439,2015,Transit,178.1396,0.03,0.08,-0.03,0.2,0.0178,0.884,5431.0
Kepler-1491 c,Kepler-1491,2023,Transit,61.569765,0.0,,,0.21768259,0.0205,0.991,5626.0
WASP-194 b,WASP-194,2025,Transit,3.183387,0.0,,,1.381,1.174,1.29,6405.0
HIP 67522 b,HIP 67522,2020,Transit,6.9594731,0.064,0.187,-0.049,0.891,0.225,1.22,5675.0
Kepler-1758 b,Kepler-1758,2021,Transit,9.977210045,0.0,,,0.22933382,0.0224,1.035,5557.0
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,2008,Microlensing,4927.5,0.15,0.17,-0.1,0.994,0.27,0.51,
Kepler-1158 b,Kepler-1158,2016,Transit,13.5396293,0.0,,,0.20876082,0.0191,1.41,6203.0
Kepler-311 b,Kepler-311,2014,Transit,9.176092,0.0,,,0.152,0.0111,0.994,5905.0
Kepler-1956 b,Kepler-1956,2021,Transit,5.943719864,0.0,,,0.09719014,0.00416,0.671,4391.0
Kepler-402 e,Kepler-402,2014,Transit,11.242861,0.0,,,0.13,0.00859,1.072,6090.0
Kepler-565 b,Kepler-565,2016,Transit,4.243747226,0.0,,,0.32473905,0.0405,0.98,5735.0
Kepler-750 b,Kepler-750,2016,Transit,9.42887179,0.0,,,0.27388706,0.0303,1.15,6160.0
TOI-1272 b,TOI-1272,2022,Transit,3.3159765,0.345,0.046,-0.041,0.3800524,0.07582708,0.828,4985.0
Kepler-238 e,Kepler-238,2013,Transit,23.654,0.0,,,0.5,0.534,1.06,5800.0
Kepler-1255 b,Kepler-1255,2016,Transit,36.2919336,0.0,,,0.20697654,0.0189,1.08,6018.0
Kepler-352 c,Kepler-352,2014,Transit,16.332995,0.0,,,0.111,0.00651,0.798,5212.0
Kepler-1742 b,Kepler-1742,2021,Transit,49.47819901,0.0,,,0.19433001,0.0169,0.939,5776.0
Kepler-127 b,Kepler-127,2014,Transit,14.435889,0.47,0.06,-0.39,0.125,0.008,1.248,6106.0
Kepler-568 b,Kepler-568,2016,Transit,11.02347475,0.0,,,0.2016237,0.018,0.55,3768.0
Kepler-1611 b,Kepler-1611,2016,Transit,5.1762429,0.0,,,0.07226336,0.00144,0.94,5605.0
Kepler-1923 b,Kepler-1923,2021,Transit,52.60969925,0.0,,,0.17482248,0.0142,1.109,5881.0
HD 63765 b,HD 63765,2011,Radial Velocity,358.0,0.24,0.04,-0.04,1.27,0.53,0.65,5449.0
Kepler-896 b,Kepler-896,2016,Transit,144.547396,0.0,,,0.22571148,0.0218,0.84,5262.0
Kepler-1208 b,Kepler-1208,2016,Transit,11.08507637,0.0,,,0.20697654,0.0189,0.8,5001.0
Kepler-499 b,Kepler-499,2016,Transit,5.632528453,0.0,,,0.19359443,0.0168,0.87,5312.0
HD 62549 b,HD 62549,2022,Radial Velocity,14306.88519,0.15,0.13,-0.099,1.12,8.519,1.08,5930.46
Kepler-155 b,Kepler-155,2014,Transit,5.931194,0.0,,,0.186,0.0158,0.635,4508.0
HD 111591 b,HD 111591,2017,Radial Velocity,1056.4,0.26,0.1,-0.1,1.15,4.4,1.94,4884.0
Kepler-45 b,Kepler-45,2011,Transit,2.455239,0.11,0.1,-0.09,0.96,0.505,0.59,3820.0
Kepler-406 c,Kepler-406,2014,Transit,4.62332,0.0,,,0.076,0.009,1.07,5538.0
GJ 3090 c,GJ 3090,2026,Radial Velocity,15.9407,0.0,,,0.28,0.03146352,0.519,3707.0
ups And c,ups And,1999,Radial Velocity,241.258,0.2596,0.0079,-0.0079,1.1,13.98,1.3,6156.77
Kepler-93 b,Kepler-93,2014,Transit,4.72673978,0.0,,,0.13185856,0.014662,0.911,5669.0
TOI-3464 b,TOI-3464,2025,Transit,3.6515568,0.25,,,1.228,1.25,1.363,6370.0
HAT-P-17 c,HAT-P-17,2012,Radial Velocity,5584.0,0.39,0.23,-0.17,1.17,3.4,0.92,5336.96
Kepler-596 b,Kepler-596,2016,Transit,21.30022655,0.0,,,0.30868052,0.0372,1.21,6267.0
Kepler-1757 b,Kepler-1757,2021,Transit,19.65640068,0.0,,,0.26287872,0.0283,0.828,5288.0
TOI-756 c,TOI-756,2025,Radial Velocity,149.4,0.445,0.008,-0.008,1.16,4.05,0.505,3657.0
Kepler-415 b,Kepler-415,2014,Transit Timing Variations,4.176,0.0,,,0.108,0.377,0.67,4362.0
Kepler-1686 b,Kepler-1686,2020,Transit,9.30987,0.0,,,0.12717728,0.00825,1.02,5714.96
Kepler-85 b,Kepler-85,2012,Transit,8.3,0.02,0.028,-0.016,0.15862281,0.00578929,0.928,5505.2
TOI-3593 b,TOI-3593,2025,Transit,3.8212867,0.105,0.052,-0.028,0.984,1.78,1.015,5550.0
Kepler-263 c,Kepler-263,2014,Transit,47.332773,0.0,,,0.22,0.021,0.793,5265.0
HAT-P-30 b,HAT-P-30,2011,Transit,2.8106,0.04,0.02,-0.02,1.44,0.83,1.55,6304.0
TOI-178 g,TOI-178,2021,Transit,20.71663,0.00043,0.00065,-0.00028,0.26220047,0.01384395,0.647,4316.0
Kepler-403 d,Kepler-403,2016,Transit,13.61159129,0.0,,,0.12668391,0.00819,1.25,6209.0
TOI-954 b,TOI-954,2020,Transit,3.6849729,0.14,0.18,-0.11,0.852,0.174,1.201,5710.0
HD 213519 b,HD 213519,2022,Radial Velocity,11.12214,0.413,0.172,-0.144,0.267,0.029,1.05,5840.0
Kepler-725 c,Kepler-725,2025,Transit Timing Variations,207.541,0.436,0.017,-0.017,0.275,0.03051961,0.95,5395.0
Kepler-378 b,Kepler-378,2014,Transit,16.092361,0.0,,,0.067,0.00109,0.78,4661.0
Kepler-82 d,Kepler-82,2014,Transit,2.382961,0.0,,,0.158,2.78482974,0.946,5428.0
Kepler-1375 b,Kepler-1375,2016,Transit,3.3004192,0.0,,,0.1552324,0.0116,1.47,6704.0
WASP-29 b,WASP-29,2010,Transit,3.92273,0.03,0.04,-0.04,0.77,0.23,0.77,4800.0
Kepler-1476 b,Kepler-1476,2016,Transit,10.35863224,0.0,,,0.14898742,0.0108,0.98,5663.0
Kepler-883 b,Kepler-883,2016,Transit,12.98495573,0.0,,,0.15880096,0.012,1.06,6116.0
TOI-1820 b,TOI-1820,2022,Transit,4.860674,0.043,0.008,-0.008,1.14,2.3,1.04,5734.0
Kepler-1220 b,Kepler-1220,2016,Transit,7.42693741,0.0,,,0.13560532,0.0092,1.0,5842.0
Kepler-1284 b,Kepler-1284,2016,Transit,0.664073806,0.0,,,0.10794897,0.00606,0.84,5123.0
HD 4760 b,HD 4760,2021,Radial Velocity,434.0,0.23,0.09,-0.06,1.1,13.9,1.05,4076.0
Kepler-1425 b,Kepler-1425,2016,Transit,14.4541302,0.0,,,0.08386118,0.00245,0.97,5718.0
TOI-2497 b,TOI-2497,2023,Transit,10.655669,0.195,0.043,-0.04,0.994,4.82,1.859,7360.0
HD 240210 b,HD 240210,2009,Radial Velocity,501.75,0.15,0.02,-0.02,1.14,5.21,0.82,4297.0
TOI-3362 b,TOI-3362,2021,Transit,18.09547,0.815,0.023,-0.032,1.142,5.029,1.445,6532.0
Kepler-146 b,Kepler-146,2014,Transit,31.158799,0.0,,,0.331,0.0418,1.079,5948.0
HIP 113103 c,HIP 113103,2023,Transit,14.245648,0.17,0.17,-0.13,0.21411403,0.02,0.761,4930.0
WASP-32 b,WASP-32,2010,Transit,2.71866,0.0,,,0.96,2.63,0.72,6140.0
Kepler-192 d,Kepler-192,2016,Transit,6.47027579,0.0,,,0.0909983,0.00328,0.94,5487.0
